Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,year,lap_time_seconds,is_pit_stop,stint_lap_number,total_stint_laps,avg_stint_pace,delta_to_avg,is_out_lap,is_in_lap
0 days 02:11:11.198000,RUS,63,0 days 00:01:37.783000,41.0,3.0,,,0 days 00:00:31.393000,0 days 00:00:42.415000,0 days 00:00:23.975000,0 days 02:10:04.819000,0 days 02:10:47.234000,0 days 02:11:11.209000,,245.0,277.0,296.0,False,MEDIUM,8.0,True,Mercedes,0 days 02:09:33.415000,2022-03-20 16:10:33.432,1,6.0,False,,False,True,2022,97.783,False,8.0,12.0,100.61358333333334,-2.830583333333337,False,False
0 days 02:12:49.309000,RUS,63,0 days 00:01:38.111000,42.0,3.0,,,0 days 00:00:31.455000,0 days 00:00:42.540000,0 days 00:00:24.116000,0 days 02:11:42.664000,0 days 02:12:25.204000,0 days 02:12:49.320000,234.0,251.0,276.0,,False,MEDIUM,9.0,True,Mercedes,0 days 02:11:11.198000,2022-03-20 16:12:11.215,1,6.0,False,,False,True,2022,98.111,False,9.0,12.0,100.61358333333334,-2.502583333333334,False,False
0 days 02:14:28.056000,RUS,63,0 days 00:01:38.747000,43.0,3.0,,,0 days 00:00:31.454000,0 days 00:00:43.141000,0 days 00:00:24.152000,0 days 02:13:20.774000,0 days 02:14:03.915000,0 days 02:14:28.067000,233.0,247.0,286.0,,False,MEDIUM,10.0,True,Mercedes,0 days 02:12:49.309000,2022-03-20 16:13:49.326,1,6.0,False,,False,True,2022,98.747,False,10.0,12.0,100.61358333333334,-1.8665833333333381,False,False
0 days 02:16:06.353000,RUS,63,0 days 00:01:38.297000,44.0,3.0,,,0 days 00:00:31.311000,0 days 00:00:42.882000,0 days 00:00:24.104000,0 days 02:14:59.378000,0 days 02:15:42.260000,0 days 02:16:06.364000,,245.0,288.0,319.0,False,MEDIUM,11.0,True,Mercedes,0 days 02:14:28.056000,2022-03-20 16:15:28.073,1,6.0,False,,False,True,2022,98.297,False,11.0,12.0,100.61358333333334,-2.316583333333341,False,False
0 days 02:17:55.341000,RUS,63,0 days 00:01:48.988000,45.0,3.0,,0 days 02:17:54.024000,0 days 00:00:31.210000,0 days 00:00:42.383000,0 days 00:00:35.395000,0 days 02:16:37.574000,0 days 02:17:19.957000,0 days 02:17:55.352000,234.0,253.0,,316.0,False,MEDIUM,12.0,True,Mercedes,0 days 02:16:06.353000,2022-03-20 16:17:06.370,164,5.0,False,,False,False,2022,108.988,True,12.0,12.0,100.61358333333334,8.374416666666662,False,True
0 days 02:20:25.936000,RUS,63,,46.0,4.0,0 days 02:18:19.190000,,0 days 00:01:00.154000,0 days 00:00:54.637000,0 days 00:00:35.758000,0 days 02:18:55.616000,0 days 02:19:50.220000,0 days 02:20:26.011000,223.0,185.0,221.0,215.0,False,SOFT,3.0,False,Mercedes,0 days 02:17:55.341000,2022-03-20 16:18:55.358,4,6.0,False,,False,False,2022,,True,1.0,12.0,108.54627272727272,,True,False
0 days 02:22:26.631000,RUS,63,0 days 00:02:00.695000,47.0,4.0,,,0 days 00:00:32.588000,0 days 00:00:56.487000,0 days 00:00:31.620000,0 days 02:20:58.535000,0 days 02:21:55.022000,0 days 02:22:26.642000,231.0,177.0,241.0,286.0,False,SOFT,4.0,False,Mercedes,0 days 02:20:25.936000,2022-03-20 16:21:25.953,4,6.0,False,,False,False,2022,120.695,False,2.0,12.0,108.54627272727272,12.148727272727271,False,False
0 days 02:24:26.840000,RUS,63,0 days 00:02:00.209000,48.0,4.0,,,0 days 00:00:35.713000,0 days 00:00:49.357000,0 days 00:00:35.139000,0 days 02:23:02.355000,0 days 02:23:51.712000,0 days 02:24:26.851000,220.0,208.0,158.0,259.0,False,SOFT,5.0,False,Mercedes,0 days 02:22:26.631000,2022-03-20 16:23:26.648,4,6.0,False,,False,False,2022,120.209,False,3.0,12.0,108.54627272727272,11.662727272727281,False,False
0 days 02:26:45.215000,RUS,63,0 days 00:02:18.375000,49.0,4.0,,,0 days 00:00:42.135000,0 days 00:00:59.106000,0 days 00:00:37.134000,0 days 02:25:08.986000,0 days 02:26:08.092000,0 days 02:26:45.226000,86.0,159.0,209.0,264.0,False,SOFT,6.0,False,Mercedes,0 days 02:24:26.840000,2022-03-20 16:25:26.857,4,6.0,False,,False,False,2022,138.375,False,4.0,12.0,108.54627272727272,29.828727272727278,False,False
0 days 02:29:03.419000,RUS,63,0 days 00:02:18.204000,50.0,4.0,,,0 days 00:00:42.699000,0 days 00:00:58.058000,0 days 00:00:37.447000,0 days 02:27:27.925000,0 days 02:28:25.983000,0 days 02:29:03.430000,136.0,193.0,280.0,214.0,False,SOFT,7.0,False,Mercedes,0 days 02:26:45.215000,2022-03-20 16:27:45.232,41,6.0,False,,False,False,2022,138.204,False,5.0,12.0,108.54627272727272,29.657727272727286,False,False
0 days 02:30:40.359000,RUS,63,0 days 00:01:36.940000,51.0,4.0,,,0 days 00:00:31.430000,0 days 00:00:41.843000,0 days 00:00:23.667000,0 days 02:29:34.860000,0 days 02:30:16.703000,0 days 02:30:40.370000,236.0,259.0,277.0,299.0,True,SOFT,8.0,False,Mercedes,0 days 02:29:03.419000,2022-03-20 16:30:03.436,1,6.0,False,,False,True,2022,96.94,False,6.0,12.0,108.54627272727272,-11.606272727272724,False,False
0 days 02:32:16.888000,RUS,63,0 days 00:01:36.529000,52.0,4.0,,,0 days 00:00:31.130000,0 days 00:00:41.790000,0 days 00:00:23.609000,0 days 02:31:11.500000,0 days 02:31:53.290000,0 days 02:32:16.899000,233.0,257.0,278.0,288.0,True,SOFT,9.0,False,Mercedes,0 days 02:30:40.359000,2022-03-20 16:31:40.376,1,6.0,False,,False,True,2022,96.529,False,7.0,12.0,108.54627272727272,-12.017272727272726,False,False
0 days 02:33:53.255000,RUS,63,0 days 00:01:36.367000,53.0,4.0,,,0 days 00:00:31.037000,0 days 00:00:41.722000,0 days 00:00:23.608000,0 days 02:32:47.936000,0 days 02:33:29.658000,0 days 02:33:53.266000,236.0,257.0,279.0,297.0,True,SOFT,10.0,False,Mercedes,0 days 02:32:16.888000,2022-03-20 16:33:16.905,1,6.0,False,,False,True,2022,96.367,False,8.0,12.0,108.54627272727272,-12.179272727272718,False,False
0 days 02:35:29.847000,RUS,63,0 days 00:01:36.592000,54.0,4.0,,,0 days 00:00:31.104000,0 days 00:00:41.593000,0 days 00:00:23.895000,0 days 02:34:24.370000,0 days 02:35:05.963000,0 days 02:35:29.858000,,256.0,286.0,,False,SOFT,11.0,False,Mercedes,0 days 02:33:53.255000,2022-03-20 16:34:53.272,1,5.0,False,,False,True,2022,96.592,False,9.0,12.0,108.54627272727272,-11.954272727272723,False,False
0 days 02:37:06.242000,RUS,63,0 days 00:01:36.395000,55.0,4.0,,,0 days 00:00:30.808000,0 days 00:00:41.842000,0 days 00:00:23.745000,0 days 02:36:00.666000,0 days 02:36:42.508000,0 days 02:37:06.253000,235.0,261.0,278.0,319.0,False,SOFT,12.0,False,Mercedes,0 days 02:35:29.847000,2022-03-20 16:36:29.864,1,5.0,False,,False,True,2022,96.395,False,10.0,12.0,108.54627272727272,-12.151272727272726,False,False
0 days 02:38:42.544000,RUS,63,0 days 00:01:36.302000,56.0,4.0,,,0 days 00:00:31.060000,0 days 00:00:41.554000,0 days 00:00:23.688000,0 days 02:37:37.313000,0 days 02:38:18.867000,0 days 02:38:42.555000,236.0,259.0,279.0,299.0,True,SOFT,13.0,False,Mercedes,0 days 02:37:06.242000,2022-03-20 16:38:06.259,1,5.0,False,,False,True,2022,96.302,False,11.0,12.0,108.54627272727272,-12.244272727272715,False,False
0 days 02:40:19.945000,RUS,63,0 days 00:01:37.401000,57.0,4.0,,,0 days 00:00:31.737000,0 days 00:00:41.929000,0 days 00:00:23.735000,0 days 02:39:14.292000,0 days 02:39:56.221000,0 days 02:40:19.956000,,257.0,269.0,,False,SOFT,14.0,False,Mercedes,0 days 02:38:42.544000,2022-03-20 16:39:42.561,12,4.0,False,,False,True,2022,97.401,False,12.0,12.0,108.54627272727272,-11.145272727272726,False,True
0 days 01:04:24.299000,BOT,77,0 days 00:01:49.195000,1.0,1.0,,,,0 days 00:00:47.660000,0 days 00:00:25.013000,,0 days 01:03:59.351000,0 days 01:04:24.389000,221.0,236.0,279.0,251.0,False,SOFT,4.0,False,Alfa Romeo,0 days 01:02:34.872000,2022-03-20 15:03:34.889,1,14.0,False,,False,False,2022,109.195,False,1.0,14.0,101.86664285714286,7.328357142857129,True,False
0 days 01:06:05.116000,BOT,77,0 days 00:01:40.817000,2.0,1.0,,,0 days 00:00:32.029000,0 days 00:00:43.927000,0 days 00:00:24.861000,0 days 01:04:56.350000,0 days 01:05:40.277000,0 days 01:06:05.138000,229.0,247.0,278.0,293.0,True,SOFT,5.0,False,Alfa Romeo,0 days 01:04:24.299000,2022-03-20 15:05:24.316,1,14.0,False,,False,True,2022,100.817,False,2.0,14.0,101.86664285714286,-1.0496428571428709,False,False
0 days 01:07:45.848000,BOT,77,0 days 00:01:40.732000,3.0,1.0,,,0 days 00:00:31.873000,0 days 00:00:43.805000,0 days 00:00:25.054000,0 days 01:06:37.011000,0 days 01:07:20.816000,0 days 01:07:45.870000,227.0,244.0,287.0,294.0,True,SOFT,6.0,False,Alfa Romeo,0 days 01:06:05.116000,2022-03-20 15:07:05.133,1,14.0,False,,False,True,2022,100.732,False,3.0,14.0,101.86664285714286,-1.1346428571428646,False,False
0 days 01:09:26.975000,BOT,77,0 days 00:01:41.127000,4.0,1.0,,,0 days 00:00:31.580000,0 days 00:00:44.511000,0 days 00:00:25.036000,0 days 01:08:17.450000,0 days 01:09:01.961000,0 days 01:09:26.997000,228.0,237.0,288.0,310.0,False,SOFT,7.0,False,Alfa Romeo,0 days 01:07:45.848000,2022-03-20 15:08:45.865,1,14.0,False,,False,True,2022,101.127,False,4.0,14.0,101.86664285714286,-0.7396428571428686,False,False
0 days 01:11:08.792000,BOT,77,0 days 00:01:41.817000,5.0,1.0,,,0 days 00:00:31.834000,0 days 00:00:45.160000,0 days 00:00:24.823000,0 days 01:09:58.831000,0 days 01:10:43.991000,0 days 01:11:08.814000,232.0,244.0,287.0,,False,SOFT,8.0,False,Alfa Romeo,0 days 01:09:26.975000,2022-03-20 15:10:26.992,1,14.0,False,,False,True,2022,101.817,False,5.0,14.0,101.86664285714286,-0.049642857142870866,False,False
0 days 01:12:49.795000,BOT,77,0 days 00:01:41.003000,6.0,1.0,,,0 days 00:00:31.844000,0 days 00:00:44.146000,0 days 00:00:25.013000,0 days 01:11:40.658000,0 days 01:12:24.804000,0 days 01:12:49.817000,224.0,243.0,283.0,308.0,False,SOFT,9.0,False,Alfa Romeo,0 days 01:11:08.792000,2022-03-20 15:12:08.809,1,13.0,False,,False,True,2022,101.003,False,6.0,14.0,101.86664285714286,-0.8636428571428638,False,False
0 days 01:14:31.082000,BOT,77,0 days 00:01:41.287000,7.0,1.0,,,0 days 00:00:31.854000,0 days 00:00:44.420000,0 days 00:00:25.013000,0 days 01:13:21.671000,0 days 01:14:06.091000,0 days 01:14:31.104000,228.0,239.0,285.0,309.0,False,SOFT,10.0,False,Alfa Romeo,0 days 01:12:49.795000,2022-03-20 15:13:49.812,1,13.0,False,,False,True,2022,101.287,False,7.0,14.0,101.86664285714286,-0.5796428571428578,False,False
0 days 01:16:12.688000,BOT,77,0 days 00:01:41.606000,8.0,1.0,,,0 days 00:00:32.327000,0 days 00:00:44.387000,0 days 00:00:24.892000,0 days 01:15:03.431000,0 days 01:15:47.818000,0 days 01:16:12.710000,226.0,247.0,274.0,324.0,False,SOFT,11.0,False,Alfa Romeo,0 days 01:14:31.082000,2022-03-20 15:15:31.099,1,12.0,False,,False,True,2022,101.606,False,8.0,14.0,101.86664285714286,-0.2606428571428694,False,False
0 days 01:17:53.274000,BOT,77,0 days 00:01:40.586000,9.0,1.0,,,0 days 00:00:32.119000,0 days 00:00:43.609000,0 days 00:00:24.858000,0 days 01:16:44.829000,0 days 01:17:28.438000,0 days 01:17:53.296000,225.0,249.0,274.0,288.0,True,SOFT,12.0,False,Alfa Romeo,0 days 01:16:12.688000,2022-03-20 15:17:12.705,1,12.0,False,,False,True,2022,100.586,False,9.0,14.0,101.86664285714286,-1.2806428571428654,False,False
0 days 01:19:34.062000,BOT,77,0 days 00:01:40.788000,10.0,1.0,,,0 days 00:00:32.070000,0 days 00:00:43.871000,0 days 00:00:24.847000,0 days 01:18:25.366000,0 days 01:19:09.237000,0 days 01:19:34.084000,227.0,247.0,274.0,291.0,False,SOFT,13.0,False,Alfa Romeo,0 days 01:17:53.274000,2022-03-20 15:18:53.291,1,12.0,False,,False,True,2022,100.788,False,10.0,14.0,101.86664285714286,-1.0786428571428672,False,False
0 days 01:21:15.137000,BOT,77,0 days 00:01:41.075000,11.0,1.0,,,0 days 00:00:32.278000,0 days 00:00:43.890000,0 days 00:00:24.907000,0 days 01:20:06.362000,0 days 01:20:50.252000,0 days 01:21:15.159000,,250.0,274.0,,False,SOFT,14.0,False,Alfa Romeo,0 days 01:19:34.062000,2022-03-20 15:20:34.079,1,12.0,False,,False,True,2022,101.075,False,11.0,14.0,101.86664285714286,-0.7916428571428611,False,False
0 days 01:22:56.210000,BOT,77,0 days 00:01:41.073000,12.0,1.0,,,0 days 00:00:32.169000,0 days 00:00:44.054000,0 days 00:00:24.850000,0 days 01:21:47.328000,0 days 01:22:31.382000,0 days 01:22:56.232000,229.0,242.0,275.0,292.0,False,SOFT,15.0,False,Alfa Romeo,0 days 01:21:15.137000,2022-03-20 15:22:15.154,1,10.0,False,,False,True,2022,101.073,False,12.0,14.0,101.86664285714286,-0.7936428571428706,False,False
0 days 01:24:37.501000,BOT,77,0 days 00:01:41.291000,13.0,1.0,,,0 days 00:00:32.088000,0 days 00:00:44.194000,0 days 00:00:25.009000,0 days 01:23:28.320000,0 days 01:24:12.514000,0 days 01:24:37.523000,,244.0,274.0,293.0,False,SOFT,16.0,False,Alfa Romeo,0 days 01:22:56.210000,2022-03-20 15:23:56.227,1,10.0,False,,False,True,2022,101.291,False,13.0,14.0,101.86664285714286,-0.5756428571428671,False,False
0 days 01:26:21.237000,BOT,77,0 days 00:01:43.736000,14.0,1.0,,0 days 01:26:19.509000,0 days 00:00:32.111000,0 days 00:00:44.071000,0 days 00:00:27.554000,0 days 01:25:09.634000,0 days 01:25:53.705000,0 days 01:26:21.259000,,244.0,,,False,SOFT,17.0,False,Alfa Romeo,0 days 01:24:37.501000,2022-03-20 15:25:37.518,12,11.0,False,,False,False,2022,103.736,True,14.0,14.0,101.86664285714286,1.8693571428571403,False,True
0 days 01:28:21.906000,BOT,77,0 days 00:02:00.669000,15.0,2.0,0 days 01:26:45.446000,,0 days 00:00:53.665000,0 days 00:00:43.022000,0 days 00:00:23.982000,0 days 01:27:14.924000,0 days 01:27:57.946000,0 days 01:28:21.928000,229.0,253.0,278.0,219.0,False,MEDIUM,1.0,True,Alfa Romeo,0 days 01:26:21.237000,2022-03-20 15:27:21.254,1,17.0,False,,False,False,2022,120.669,True,1.0,22.0,100.7699090909091,19.8990909090909,True,False
0 days 01:30:02.165000,BOT,77,0 days 00:01:40.259000,16.0,2.0,,,0 days 00:00:31.791000,0 days 00:00:43.461000,0 days 00:00:25.007000,0 days 01:28:53.719000,0 days 01:29:37.180000,0 days 01:30:02.187000,230.0,238.0,284.0,298.0,True,MEDIUM,2.0,True,Alfa Romeo,0 days 01:28:21.906000,2022-03-20 15:29:21.923,1,16.0,False,,False,True,2022,100.259,False,2.0,22.0,100.7699090909091,-0.5109090909090952,False,False
0 days 01:31:42.268000,BOT,77,0 days 00:01:40.103000,17.0,2.0,,,0 days 00:00:31.555000,0 days 00:00:44.168000,0 days 00:00:24.380000,0 days 01:30:33.742000,0 days 01:31:17.910000,0 days 01:31:42.290000,,243.0,285.0,311.0,True,MEDIUM,3.0,True,Alfa Romeo,0 days 01:30:02.165000,2022-03-20 15:31:02.182,1,13.0,False,,False,True,2022,100.103,False,3.0,22.0,100.7699090909091,-0.6669090909091011,False,False
0 days 01:33:21.169000,BOT,77,0 days 00:01:38.901000,18.0,2.0,,,0 days 00:00:31.400000,0 days 00:00:43.132000,0 days 00:00:24.369000,0 days 01:32:13.690000,0 days 01:32:56.822000,0 days 01:33:21.191000,229.0,250.0,278.0,303.0,True,MEDIUM,4.0,True,Alfa Romeo,0 days 01:31:42.268000,2022-03-20 15:32:42.285,1,13.0,False,,False,True,2022,98.901,False,4.0,22.0,100.7699090909091,-1.8689090909090993,False,False
0 days 01:35:00,BOT,77,0 days 00:01:38.831000,19.0,2.0,,,0 days 00:00:31.481000,0 days 00:00:42.969000,0 days 00:00:24.381000,0 days 01:33:52.672000,0 days 01:34:35.641000,0 days 01:35:00.022000,233.0,251.0,285.0,298.0,True,MEDIUM,5.0,True,Alfa Romeo,0 days 01:33:21.169000,2022-03-20 15:34:21.186,1,12.0,False,,False,True,2022,98.831,False,5.0,22.0,100.7699090909091,-1.9389090909090925,False,False
0 days 01:36:38.960000,BOT,77,0 days 00:01:38.960000,20.0,2.0,,,0 days 00:00:31.144000,0 days 00:00:43.360000,0 days 00:00:24.456000,0 days 01:35:31.166000,0 days 01:36:14.526000,0 days 01:36:38.982000,234.0,248.0,286.0,317.0,False,MEDIUM,6.0,True,Alfa Romeo,0 days 01:35:00,2022-03-20 15:36:00.017,1,12.0,False,,False,True,2022,98.96,False,6.0,22.0,100.7699090909091,-1.8099090909091018,False,False
0 days 01:38:18.239000,BOT,77,0 days 00:01:39.279000,21.0,2.0,,,0 days 00:00:31.452000,0 days 00:00:43.390000,0 days 00:00:24.437000,0 days 01:37:10.434000,0 days 01:37:53.824000,0 days 01:38:18.261000,233.0,249.0,286.0,315.0,False,MEDIUM,7.0,True,Alfa Romeo,0 days 01:36:38.960000,2022-03-20 15:37:38.977,1,12.0,False,,False,True,2022,99.279,False,7.0,22.0,100.7699090909091,-1.4909090909090992,False,False
0 days 01:39:58.013000,BOT,77,0 days 00:01:39.774000,22.0,2.0,,,0 days 00:00:31.693000,0 days 00:00:43.556000,0 days 00:00:24.525000,0 days 01:38:49.954000,0 days 01:39:33.510000,0 days 01:39:58.035000,229.0,245.0,286.0,308.0,False,MEDIUM,8.0,True,Alfa Romeo,0 days 01:38:18.239000,2022-03-20 15:39:18.256,1,12.0,False,,False,True,2022,99.774,False,8.0,22.0,100.7699090909091,-0.9959090909090946,False,False
0 days 01:41:37.352000,BOT,77,0 days 00:01:39.339000,23.0,2.0,,,0 days 00:00:31.430000,0 days 00:00:43.424000,0 days 00:00:24.485000,0 days 01:40:29.465000,0 days 01:41:12.889000,0 days 01:41:37.374000,232.0,252.0,287.0,311.0,False,MEDIUM,9.0,True,Alfa Romeo,0 days 01:39:58.013000,2022-03-20 15:40:58.030,1,12.0,False,,False,True,2022,99.339,False,9.0,22.0,100.7699090909091,-1.430909090909097,False,False
0 days 01:43:17.002000,BOT,77,0 days 00:01:39.650000,24.0,2.0,,,0 days 00:00:31.517000,0 days 00:00:43.545000,0 days 00:00:24.588000,0 days 01:42:08.891000,0 days 01:42:52.436000,0 days 01:43:17.024000,230.0,251.0,286.0,310.0,False,MEDIUM,10.0,True,Alfa Romeo,0 days 01:41:37.352000,2022-03-20 15:42:37.369,1,12.0,False,,False,True,2022,99.65,False,10.0,22.0,100.7699090909091,-1.1199090909090899,False,False
0 days 01:44:57.343000,BOT,77,0 days 00:01:40.341000,25.0,2.0,,,0 days 00:00:31.287000,0 days 00:00:44.460000,0 days 00:00:24.594000,0 days 01:43:48.311000,0 days 01:44:32.771000,0 days 01:44:57.365000,233.0,248.0,286.0,319.0,False,MEDIUM,11.0,True,Alfa Romeo,0 days 01:43:17.002000,2022-03-20 15:44:17.019,1,12.0,False,,False,True,2022,100.341,False,11.0,22.0,100.7699090909091,-0.42890909090910156,False,False
0 days 01:46:37.120000,BOT,77,0 days 00:01:39.777000,26.0,2.0,,,0 days 00:00:31.486000,0 days 00:00:43.696000,0 days 00:00:24.595000,0 days 01:45:28.851000,0 days 01:46:12.547000,0 days 01:46:37.142000,229.0,247.0,287.0,315.0,False,MEDIUM,12.0,True,Alfa Romeo,0 days 01:44:57.343000,2022-03-20 15:45:57.360,1,11.0,False,,False,True,2022,99.777,False,12.0,22.0,100.7699090909091,-0.9929090909090945,False,False
0 days 01:48:17.458000,BOT,77,0 days 00:01:40.338000,27.0,2.0,,,0 days 00:00:31.606000,0 days 00:00:44.124000,0 days 00:00:24.608000,0 days 01:47:08.748000,0 days 01:47:52.872000,0 days 01:48:17.480000,221.0,246.0,286.0,316.0,False,MEDIUM,13.0,True,Alfa Romeo,0 days 01:46:37.120000,2022-03-20 15:47:37.137,1,11.0,False,,False,True,2022,100.338,False,13.0,22.0,100.7699090909091,-0.4319090909091017,False,False
0 days 01:49:57.338000,BOT,77,0 days 00:01:39.880000,28.0,2.0,,,0 days 00:00:31.534000,0 days 00:00:43.745000,0 days 00:00:24.601000,0 days 01:48:49.014000,0 days 01:49:32.759000,0 days 01:49:57.360000,230.0,244.0,288.0,306.0,False,MEDIUM,14.0,True,Alfa Romeo,0 days 01:48:17.458000,2022-03-20 15:49:17.475,1,11.0,False,,False,True,2022,99.88,False,14.0,22.0,100.7699090909091,-0.8899090909091001,False,False
0 days 01:51:37.979000,BOT,77,0 days 00:01:40.641000,29.0,2.0,,,0 days 00:00:31.811000,0 days 00:00:44.094000,0 days 00:00:24.736000,0 days 01:50:29.171000,0 days 01:51:13.265000,0 days 01:51:38.001000,231.0,246.0,284.0,311.0,False,MEDIUM,15.0,True,Alfa Romeo,0 days 01:49:57.338000,2022-03-20 15:50:57.355,1,10.0,False,,False,True,2022,100.641,False,15.0,22.0,100.7699090909091,-0.1289090909090902,False,False
0 days 01:53:17.247000,BOT,77,0 days 00:01:39.268000,30.0,2.0,,,0 days 00:00:31.513000,0 days 00:00:43.314000,0 days 00:00:24.441000,0 days 01:52:09.514000,0 days 01:52:52.828000,0 days 01:53:17.269000,226.0,248.0,276.0,,False,MEDIUM,16.0,True,Alfa Romeo,0 days 01:51:37.979000,2022-03-20 15:52:37.996,1,10.0,False,,False,True,2022,99.268,False,16.0,22.0,100.7699090909091,-1.5019090909090949,False,False
0 days 01:54:57.053000,BOT,77,0 days 00:01:39.806000,31.0,2.0,,,0 days 00:00:31.722000,0 days 00:00:43.495000,0 days 00:00:24.589000,0 days 01:53:48.991000,0 days 01:54:32.486000,0 days 01:54:57.075000,231.0,250.0,275.0,293.0,False,MEDIUM,17.0,True,Alfa Romeo,0 days 01:53:17.247000,2022-03-20 15:54:17.264,1,9.0,False,,False,True,2022,99.806,False,17.0,22.0,100.7699090909091,-0.9639090909090982,False,False
0 days 01:56:36.703000,BOT,77,0 days 00:01:39.650000,32.0,2.0,,,0 days 00:00:31.779000,0 days 00:00:43.340000,0 days 00:00:24.531000,0 days 01:55:28.854000,0 days 01:56:12.194000,0 days 01:56:36.725000,232.0,249.0,276.0,,False,MEDIUM,18.0,True,Alfa Romeo,0 days 01:54:57.053000,2022-03-20 15:55:57.070,1,9.0,False,,False,True,2022,99.65,False,18.0,22.0,100.7699090909091,-1.1199090909090899,False,False
0 days 01:58:16.518000,BOT,77,0 days 00:01:39.815000,33.0,2.0,,,0 days 00:00:31.884000,0 days 00:00:43.478000,0 days 00:00:24.453000,0 days 01:57:08.609000,0 days 01:57:52.087000,0 days 01:58:16.540000,231.0,248.0,276.0,292.0,False,MEDIUM,19.0,True,Alfa Romeo,0 days 01:56:36.703000,2022-03-20 15:57:36.720,1,8.0,False,,False,True,2022,99.815,False,19.0,22.0,100.7699090909091,-0.9549090909090978,False,False
0 days 01:59:56.257000,BOT,77,0 days 00:01:39.739000,34.0,2.0,,,0 days 00:00:31.813000,0 days 00:00:43.413000,0 days 00:00:24.513000,0 days 01:58:48.353000,0 days 01:59:31.766000,0 days 01:59:56.279000,232.0,252.0,276.0,294.0,False,MEDIUM,20.0,True,Alfa Romeo,0 days 01:58:16.518000,2022-03-20 15:59:16.535,1,8.0,False,,False,True,2022,99.739,False,20.0,22.0,100.7699090909091,-1.0309090909090912,False,False
0 days 02:01:35.876000,BOT,77,0 days 00:01:39.619000,35.0,2.0,,,0 days 00:00:31.777000,0 days 00:00:43.359000,0 days 00:00:24.483000,0 days 02:00:28.056000,0 days 02:01:11.415000,0 days 02:01:35.898000,231.0,247.0,276.0,293.0,False,MEDIUM,21.0,True,Alfa Romeo,0 days 01:59:56.257000,2022-03-20 16:00:56.274,1,7.0,False,,False,True,2022,99.619,False,21.0,22.0,100.7699090909091,-1.1509090909090958,False,False
0 days 02:03:18.175000,BOT,77,0 days 00:01:42.299000,36.0,2.0,,0 days 02:03:16.474000,0 days 00:00:31.811000,0 days 00:00:43.453000,0 days 00:00:27.035000,0 days 02:02:07.709000,0 days 02:02:51.162000,0 days 02:03:18.197000,230.0,250.0,,,False,MEDIUM,22.0,True,Alfa Romeo,0 days 02:01:35.876000,2022-03-20 16:02:35.893,1,7.0,False,,False,False,2022,102.299,True,22.0,22.0,100.7699090909091,1.529090909090911,False,True
